employee_name,employee_code,on_date,status,status_code,remarks,seed_id
Keli Devi,AFSM-DUMMY-010,2025-01-19,Present,0,Generated default Present: no absent/halfday mark,4cffc2bc-4490-543a-93fd-ac4e70414dda
Keli Devi,AFSM-DUMMY-010,2025-01-20,Present,0,Generated default Present: no absent/halfday mark,0240efe2-2cea-5296-b8b7-45235eb95180
Keli Devi,AFSM-DUMMY-010,2025-01-21,Present,0,Generated default Present: no absent/halfday mark,f9dbe51b-262a-5f2c-acb7-3f9161cc88d3
Keli Devi,AFSM-DUMMY-010,2025-01-22,Present,0,Generated default Present: no absent/halfday mark,de96b266-58c5-5a93-9e66-af1dee11209e
Keli Devi,AFSM-DUMMY-010,2025-01-23,Present,0,Generated default Present: no absent/halfday mark,e199c1f5-e5e3-5e03-bdb9-f485846b5437
Keli Devi,AFSM-DUMMY-010,2025-01-24,Present,0,Generated default Present: no absent/halfday mark,afea8223-e1d7-5727-be23-a312ee7fbd6d
Keli Devi,AFSM-DUMMY-010,2025-01-25,Present,0,Generated default Present: no absent/halfday mark,a41f772b-2c24-5238-b848-84dd5857bc7c
Keli Devi,AFSM-DUMMY-010,2025-01-26,Present,0,Generated default Present: no absent/halfday mark,3040cfdf-7358-5139-b8ae-b100eb1707d5
Keli Devi,AFSM-DUMMY-010,2025-01-27,Present,0,Generated default Present: no absent/halfday mark,ee7e1cb9-b18b-5e4b-bf4d-16c2ad010bbc
Keli Devi,AFSM-DUMMY-010,2025-01-28,Present,0,Generated default Present: no absent/halfday mark,26ef4b0b-d77e-5863-b0e0-d1eba3aa6559
Keli Devi,AFSM-DUMMY-010,2025-01-29,Present,0,Generated default Present: no absent/halfday mark,2f05845f-b1af-552c-a0b9-78d26b1e0f1f
Keli Devi,AFSM-DUMMY-010,2025-01-30,Present,0,Generated default Present: no absent/halfday mark,00877093-37b9-574b-a079-b23191f25b73
Keli Devi,AFSM-DUMMY-010,2025-01-31,Present,0,Generated default Present: no absent/halfday mark,482335ba-e663-537e-9703-c4b8b269107f
Keli Devi,AFSM-DUMMY-010,2025-02-01,Present,0,Generated default Present: no absent/halfday mark,1878ced1-00c0-5983-8324-9e34c3b96da6
Keli Devi,AFSM-DUMMY-010,2025-02-02,Present,0,Generated default Present: no absent/halfday mark,20900c5a-52e5-553a-9b92-069a81f4aa34
Keli Devi,AFSM-DUMMY-010,2025-02-03,Present,0,Generated default Present: no absent/halfday mark,d2dbfb0e-90b2-537c-b03b-55d98ce3138b
Keli Devi,AFSM-DUMMY-010,2025-02-04,Present,0,Generated default Present: no absent/halfday mark,0c27ed7a-aa30-57c3-b773-d5329c4c7eb2
Keli Devi,AFSM-DUMMY-010,2025-02-05,Present,0,Generated default Present: no absent/halfday mark,5ff27268-5e70-53ec-9ff7-84283d0d5d82
Keli Devi,AFSM-DUMMY-010,2025-02-06,Present,0,Generated default Present: no absent/halfday mark,739c2ab5-f7d5-5267-b171-e48e72199c54
Keli Devi,AFSM-DUMMY-010,2025-02-07,Present,0,Generated default Present: no absent/halfday mark,c70fc5dc-56dc-5df8-ad7c-e7efa804d1ac
Keli Devi,AFSM-DUMMY-010,2025-02-08,Present,0,Generated default Present: no absent/halfday mark,c734bc30-41db-5489-91eb-e20540d03a5d
Keli Devi,AFSM-DUMMY-010,2025-02-09,Present,0,Generated default Present: no absent/halfday mark,d76f0a6b-cca2-5ed2-b777-cd17dff0b546
Keli Devi,AFSM-DUMMY-010,2025-02-10,Present,0,Generated default Present: no absent/halfday mark,3e7c7382-7654-5b98-81ae-3420e6e46d4c
Keli Devi,AFSM-DUMMY-010,2025-02-11,Present,0,Generated default Present: no absent/halfday mark,d5cbd845-f258-52cd-b43b-c7982d89c426
Keli Devi,AFSM-DUMMY-010,2025-02-12,Present,0,Generated default Present: no absent/halfday mark,bcb2d066-c648-5050-8a15-dd89144cc560
Keli Devi,AFSM-DUMMY-010,2025-02-13,Present,0,Generated default Present: no absent/halfday mark,02d0a2e0-d221-5b4d-8ae0-7ea8c75c0b11
Keli Devi,AFSM-DUMMY-010,2025-02-14,Present,0,Generated default Present: no absent/halfday mark,f920c8bc-3f1e-5d6b-b600-a6b83452a02b
Keli Devi,AFSM-DUMMY-010,2025-02-15,Present,0,Generated default Present: no absent/halfday mark,2e58175e-c315-51d2-a63a-56e2e2993d5e
Keli Devi,AFSM-DUMMY-010,2025-02-16,Present,0,Generated default Present: no absent/halfday mark,6476d08f-7861-55a8-a864-3adc7a2db06b
Keli Devi,AFSM-DUMMY-010,2025-02-17,Present,0,Generated default Present: no absent/halfday mark,d4bd3ab4-3cc7-5b76-88c8-d53cd87c23f6
Keli Devi,AFSM-DUMMY-010,2025-02-18,Present,0,Generated default Present: no absent/halfday mark,32026adf-c03a-515f-869a-e001ddf1d35b
Keli Devi,AFSM-DUMMY-010,2025-02-19,HalfDay,2,Excel import: HalfDay,90aa84e3-f48b-5735-8130-f74532b46453
Keli Devi,AFSM-DUMMY-010,2025-02-20,Present,0,Generated default Present: no absent/halfday mark,87e93553-fdee-5ad9-a049-121c9d7276e6
Keli Devi,AFSM-DUMMY-010,2025-02-21,Present,0,Generated default Present: no absent/halfday mark,cf9041b5-cfa1-509e-b5ad-3ab1c68a77be
Keli Devi,AFSM-DUMMY-010,2025-02-22,Present,0,Generated default Present: no absent/halfday mark,88dc212b-d4b6-5869-a754-35663c3d6c33
Keli Devi,AFSM-DUMMY-010,2025-02-23,Present,0,Generated default Present: no absent/halfday mark,07246222-a2e7-546e-927e-6886d334421e
Keli Devi,AFSM-DUMMY-010,2025-02-24,Present,0,Generated default Present: no absent/halfday mark,36ab7d44-8685-5fe5-b0f6-346514888c17
Keli Devi,AFSM-DUMMY-010,2025-02-25,Present,0,Generated default Present: no absent/halfday mark,e8ef8439-1288-5e1d-8584-f865f12d0272
Keli Devi,AFSM-DUMMY-010,2025-02-26,Present,0,Generated default Present: no absent/halfday mark,835e7aef-247e-5977-820a-18d4644807c1
Keli Devi,AFSM-DUMMY-010,2025-02-27,Present,0,Generated default Present: no absent/halfday mark,a923c8bd-fb7a-54e0-8c31-5492d9cce791
Keli Devi,AFSM-DUMMY-010,2025-02-28,Present,0,Generated default Present: no absent/halfday mark,d6a91f59-5b8e-5d65-b304-9d50ea1d30ef
Keli Devi,AFSM-DUMMY-010,2025-03-01,Present,0,Generated default Present: no absent/halfday mark,9a44d948-ec83-5f2f-82c6-1857fba2f12c
Keli Devi,AFSM-DUMMY-010,2025-03-02,Present,0,Generated default Present: no absent/halfday mark,20758352-2db6-553f-99c3-a9c5b11387df
Keli Devi,AFSM-DUMMY-010,2025-03-03,Present,0,Generated default Present: no absent/halfday mark,0371980a-e67f-527f-8d87-6442f6b1a830
Keli Devi,AFSM-DUMMY-010,2025-03-04,Present,0,Generated default Present: no absent/halfday mark,17c5e39e-e209-5864-80ef-5d1e201c723e
Keli Devi,AFSM-DUMMY-010,2025-03-05,Present,0,Generated default Present: no absent/halfday mark,074cc9a5-0575-51d9-bbb6-a1ba9d362f77
Keli Devi,AFSM-DUMMY-010,2025-03-06,Present,0,Generated default Present: no absent/halfday mark,bfe6f7b5-2d33-5c4f-b5d9-922a03ce0e91
Keli Devi,AFSM-DUMMY-010,2025-03-07,Present,0,Generated default Present: no absent/halfday mark,b5cca060-4ece-55c8-bdbf-cb15ab5e20a1
Keli Devi,AFSM-DUMMY-010,2025-03-08,Present,0,Generated default Present: no absent/halfday mark,2a2c3e7f-d991-52a5-a8cc-c7b6b2110cec
Keli Devi,AFSM-DUMMY-010,2025-03-09,Present,0,Generated default Present: no absent/halfday mark,0acaa755-bc44-58d3-bbcc-30a33b6f2c54
Keli Devi,AFSM-DUMMY-010,2025-03-10,Absent,1,Excel import: Absent,34c8100e-f30d-562d-b0eb-7b9da2bd7171
Keli Devi,AFSM-DUMMY-010,2025-03-11,Absent,1,Excel import: Absent,64bc43f0-4f32-5f3c-9300-6f5bd2affb70
Keli Devi,AFSM-DUMMY-010,2025-03-12,Present,0,Generated default Present: no absent/halfday mark,3d8bb8c4-f362-57af-96a9-57a4e5797b6d
Keli Devi,AFSM-DUMMY-010,2025-03-13,Present,0,Generated default Present: no absent/halfday mark,3bfafee3-a333-5689-af54-8cb17f73bb56
Keli Devi,AFSM-DUMMY-010,2025-03-14,Present,0,Generated default Present: no absent/halfday mark,54ec13cb-d1fd-5b37-b3f0-5fd891e637ee
Keli Devi,AFSM-DUMMY-010,2025-03-15,Present,0,Generated default Present: no absent/halfday mark,3fb3748f-7a5a-5659-bfaf-9aadd8458013
Keli Devi,AFSM-DUMMY-010,2025-03-16,Present,0,Generated default Present: no absent/halfday mark,8610dd4e-a667-5ecf-a773-e52b78d08b19
Keli Devi,AFSM-DUMMY-010,2025-03-17,Present,0,Generated default Present: no absent/halfday mark,c5596e40-7a78-55e3-988c-17353d1bc658
Keli Devi,AFSM-DUMMY-010,2025-03-18,Present,0,Generated default Present: no absent/halfday mark,e46a4620-f23f-5140-a4dd-75302d75ef3c
Keli Devi,AFSM-DUMMY-010,2025-03-19,Present,0,Generated default Present: no absent/halfday mark,71c2c75e-b96f-53c9-9828-c8a95533c620
Keli Devi,AFSM-DUMMY-010,2025-03-20,Present,0,Generated default Present: no absent/halfday mark,993198bd-352f-5015-bb89-e68951167664
Keli Devi,AFSM-DUMMY-010,2025-03-21,Present,0,Generated default Present: no absent/halfday mark,3a6062ea-644c-5b00-9686-bee5d74fb00e
Keli Devi,AFSM-DUMMY-010,2025-03-22,Present,0,Generated default Present: no absent/halfday mark,3c0bedd3-8e02-5e20-8d8c-6c9ccad71283
Keli Devi,AFSM-DUMMY-010,2025-03-23,Present,0,Generated default Present: no absent/halfday mark,b7079eeb-ee1c-5905-95f0-c68103c7303c
Keli Devi,AFSM-DUMMY-010,2025-03-24,Present,0,Generated default Present: no absent/halfday mark,bf010cb8-ff7b-5a03-a07d-1f2b76d49e8c
Keli Devi,AFSM-DUMMY-010,2025-03-25,Present,0,Generated default Present: no absent/halfday mark,a3654c26-1f6c-5285-b3ef-f205ce647bf5
Keli Devi,AFSM-DUMMY-010,2025-03-26,Present,0,Generated default Present: no absent/halfday mark,deeb1fdc-a570-5898-8e6f-45c1110b201d
Keli Devi,AFSM-DUMMY-010,2025-03-27,Present,0,Generated default Present: no absent/halfday mark,a7216d42-73ee-5f29-ae0a-634e8abec590
Keli Devi,AFSM-DUMMY-010,2025-03-28,Present,0,Generated default Present: no absent/halfday mark,c33b10aa-45b4-5110-99f3-2ad33bebaa35
Keli Devi,AFSM-DUMMY-010,2025-03-29,Present,0,Generated default Present: no absent/halfday mark,378a8da3-e6f3-55ff-a7fb-8459e16dd7cc
Keli Devi,AFSM-DUMMY-010,2025-03-30,Present,0,Generated default Present: no absent/halfday mark,3c4d7f50-dfac-571f-9b10-b0b7697e671b
Keli Devi,AFSM-DUMMY-010,2025-03-31,Present,0,Generated default Present: no absent/halfday mark,701fca40-4ac9-5cd7-a59e-8909515ce384
Keli Devi,AFSM-DUMMY-010,2025-04-01,Present,0,Generated default Present: no absent/halfday mark,a2b4770a-c346-5452-b5c3-cccdcaad3250
Keli Devi,AFSM-DUMMY-010,2025-04-02,Present,0,Generated default Present: no absent/halfday mark,a9aefe90-224f-5bf5-8c80-c88dcdd13428
Keli Devi,AFSM-DUMMY-010,2025-04-03,Present,0,Generated default Present: no absent/halfday mark,2764a366-1140-5edc-88ae-3bf61c7c3d02
Keli Devi,AFSM-DUMMY-010,2025-04-04,Present,0,Generated default Present: no absent/halfday mark,a0ebcee0-11a5-5f28-96d2-3677ce5b431d
Keli Devi,AFSM-DUMMY-010,2025-04-05,HalfDay,2,Excel import: HalfDay,7113d665-e961-58ac-89f0-e445c8f46784
Keli Devi,AFSM-DUMMY-010,2025-04-06,Present,0,Generated default Present: no absent/halfday mark,a8c7a6da-44e8-57a6-9562-ce4557135c18
Keli Devi,AFSM-DUMMY-010,2025-04-07,Present,0,Generated default Present: no absent/halfday mark,c5c17ffb-25f4-5bf4-8888-25da5dd2b9fe
Keli Devi,AFSM-DUMMY-010,2025-04-08,Absent,1,Excel import: Absent,196f11c3-8735-5482-b7bd-726cc7e5e2c8
Keli Devi,AFSM-DUMMY-010,2025-04-09,Present,0,Generated default Present: no absent/halfday mark,8571f93a-497f-58ce-b783-50bd5f2be681
Keli Devi,AFSM-DUMMY-010,2025-04-10,Present,0,Generated default Present: no absent/halfday mark,927b8c3a-79a5-51a1-8bda-caf66600211d
Keli Devi,AFSM-DUMMY-010,2025-04-11,Present,0,Generated default Present: no absent/halfday mark,7a790b3a-519b-5d9f-a9e0-6cf1475e43b6
Keli Devi,AFSM-DUMMY-010,2025-04-12,Present,0,Generated default Present: no absent/halfday mark,b5049746-5b90-5503-b6de-a58d7e86789d
Keli Devi,AFSM-DUMMY-010,2025-04-13,Present,0,Generated default Present: no absent/halfday mark,b605beca-60ec-5ed0-ac44-9f8145080973
Keli Devi,AFSM-DUMMY-010,2025-04-14,Present,0,Generated default Present: no absent/halfday mark,ac315512-62c4-5ace-a043-a39aba086e77
Keli Devi,AFSM-DUMMY-010,2025-04-15,Present,0,Generated default Present: no absent/halfday mark,659ccf3b-3103-55c6-9868-1269f80fa679
Keli Devi,AFSM-DUMMY-010,2025-04-16,Present,0,Generated default Present: no absent/halfday mark,2391beeb-baba-5b9d-9dcc-3ba2362491aa
Keli Devi,AFSM-DUMMY-010,2025-04-17,Present,0,Generated default Present: no absent/halfday mark,56acc855-ad82-5143-8581-e1ed7ab3d977
Keli Devi,AFSM-DUMMY-010,2025-04-18,HalfDay,2,Excel import: HalfDay,f99113df-3ba5-5954-ab8a-ceee83a10e8c
Keli Devi,AFSM-DUMMY-010,2025-04-19,Present,0,Generated default Present: no absent/halfday mark,2f358f64-4637-5bb5-a106-ef6ea1b5f914
Keli Devi,AFSM-DUMMY-010,2025-04-20,Present,0,Generated default Present: no absent/halfday mark,8700cd15-0cf0-59ae-b5c8-fa7febeef4ae
Keli Devi,AFSM-DUMMY-010,2025-04-21,Present,0,Generated default Present: no absent/halfday mark,a2369ed1-e98b-5f83-a551-20dd138223c7
Keli Devi,AFSM-DUMMY-010,2025-04-22,Present,0,Generated default Present: no absent/halfday mark,ec71e1de-2331-52bb-b905-7e1215709a71
Keli Devi,AFSM-DUMMY-010,2025-04-23,Present,0,Generated default Present: no absent/halfday mark,d6f592c6-bcb7-57ba-947d-8d5eec021b45
Keli Devi,AFSM-DUMMY-010,2025-04-24,Absent,1,Excel import: Absent,70c99107-b9d8-563f-afde-cae6dc043782
Keli Devi,AFSM-DUMMY-010,2025-04-25,Present,0,Generated default Present: no absent/halfday mark,794d68f4-054a-5a6d-9ca2-5c2343384d4e
Keli Devi,AFSM-DUMMY-010,2025-04-26,Present,0,Generated default Present: no absent/halfday mark,0fb7693a-4736-5f07-a2b4-b4d20d3a27f6
Keli Devi,AFSM-DUMMY-010,2025-04-27,Present,0,Generated default Present: no absent/halfday mark,08fe71b2-dadd-5f76-af9d-8a9b3b015e24
Keli Devi,AFSM-DUMMY-010,2025-04-28,Present,0,Generated default Present: no absent/halfday mark,0efe32c6-f1b1-5592-9e13-4776744c0f07
Keli Devi,AFSM-DUMMY-010,2025-04-29,Present,0,Generated default Present: no absent/halfday mark,ae1425c1-7ae5-5b54-8dd5-7a1acbc69cd3
Keli Devi,AFSM-DUMMY-010,2025-04-30,Present,0,Generated default Present: no absent/halfday mark,b34044b3-3f1c-5664-b2c9-1f4eb1b874b5
Keli Devi,AFSM-DUMMY-010,2025-05-01,Absent,1,Excel import: Absent,dee6c0dc-31d6-524e-b48d-600bd7e1c89f
Keli Devi,AFSM-DUMMY-010,2025-05-02,Present,0,Generated default Present: no absent/halfday mark,15c1346c-03a4-5fe3-bef6-335735104a14
Keli Devi,AFSM-DUMMY-010,2025-05-03,Absent,1,Excel import: Absent,fc8f5b44-b924-52e6-9102-ffd52a17c0d1
Keli Devi,AFSM-DUMMY-010,2025-05-04,Present,0,Generated default Present: no absent/halfday mark,7447b79f-237c-5caa-974e-da2687a91fe4
Keli Devi,AFSM-DUMMY-010,2025-05-05,Absent,1,Excel import: Absent,2d8f2151-f6a0-5d58-b6aa-4afff84d20d7
Keli Devi,AFSM-DUMMY-010,2025-05-06,Absent,1,Excel import: Absent,bf827e94-38ed-50ba-958c-709ec0153401
Keli Devi,AFSM-DUMMY-010,2025-05-07,Absent,1,Excel import: Absent,7ef6cd1b-56f9-5041-b11f-961722445609
Keli Devi,AFSM-DUMMY-010,2025-05-08,Present,0,Generated default Present: no absent/halfday mark,ccfd5d34-9573-545b-89b7-4a85404d60ba
Keli Devi,AFSM-DUMMY-010,2025-05-09,Absent,1,Excel import: Absent,2f1e09be-029d-5659-96ef-a354f1fc48d4
Keli Devi,AFSM-DUMMY-010,2025-05-10,Present,0,Generated default Present: no absent/halfday mark,818e2214-3e83-52aa-b610-0358dda6c2c5
Keli Devi,AFSM-DUMMY-010,2025-05-11,Present,0,Generated default Present: no absent/halfday mark,ea6cb609-dd07-59e1-babe-ee069f5d944f
Keli Devi,AFSM-DUMMY-010,2025-05-12,Present,0,Generated default Present: no absent/halfday mark,684e7428-3e68-5503-81ff-cc3539aa24c8
Keli Devi,AFSM-DUMMY-010,2025-05-13,Present,0,Generated default Present: no absent/halfday mark,a01350b4-58dd-5477-b1dc-66bf92c3c149
Keli Devi,AFSM-DUMMY-010,2025-05-14,Present,0,Generated default Present: no absent/halfday mark,586d2e87-861a-5cf9-81e4-684fbf1672a6
Keli Devi,AFSM-DUMMY-010,2025-05-15,Present,0,Generated default Present: no absent/halfday mark,0648f45b-fd39-5fe8-b314-c60d85ada7e8
Keli Devi,AFSM-DUMMY-010,2025-05-16,Present,0,Generated default Present: no absent/halfday mark,0897c9ca-2c41-593a-99f5-b19da18c9ee9
Keli Devi,AFSM-DUMMY-010,2025-05-17,Present,0,Generated default Present: no absent/halfday mark,35ba6e63-cdb5-5f58-987a-c96b411e2f5c
Keli Devi,AFSM-DUMMY-010,2025-05-18,Present,0,Generated default Present: no absent/halfday mark,f6bb614a-b16e-54b2-bc74-3e5712bfe959
Keli Devi,AFSM-DUMMY-010,2025-05-19,Present,0,Generated default Present: no absent/halfday mark,caeff92d-28ef-52ac-aaf0-f8c207dd30fd
Keli Devi,AFSM-DUMMY-010,2025-05-20,Present,0,Generated default Present: no absent/halfday mark,bdcdcd3b-74e6-5c10-942b-658ee73d9351
Keli Devi,AFSM-DUMMY-010,2025-05-21,Present,0,Generated default Present: no absent/halfday mark,85426c55-896c-558c-8320-f105188abdba
Keli Devi,AFSM-DUMMY-010,2025-05-22,Present,0,Generated default Present: no absent/halfday mark,96c30d30-9c46-528f-97a9-31760f725167
Keli Devi,AFSM-DUMMY-010,2025-05-23,Present,0,Generated default Present: no absent/halfday mark,c69c58ed-4668-58f6-a176-02c79f79492f
Keli Devi,AFSM-DUMMY-010,2025-05-24,Absent,1,Excel import: Absent,3527d50e-7cc5-5c94-a3df-b090bc9bdb48
Keli Devi,AFSM-DUMMY-010,2025-05-25,Present,0,Generated default Present: no absent/halfday mark,83ddcd66-2fa0-50b5-b2e6-6c71e8655392
Keli Devi,AFSM-DUMMY-010,2025-05-26,Present,0,Generated default Present: no absent/halfday mark,6916be6f-420b-532a-833a-c65698aabc79
Keli Devi,AFSM-DUMMY-010,2025-05-27,Present,0,Generated default Present: no absent/halfday mark,9a8617b5-ba4f-552b-8623-e7374d38c8a6
Keli Devi,AFSM-DUMMY-010,2025-05-28,Present,0,Generated default Present: no absent/halfday mark,2f024483-d534-5fa8-995f-0e7313199d1b
Keli Devi,AFSM-DUMMY-010,2025-05-29,Present,0,Generated default Present: no absent/halfday mark,52cee836-b27f-571c-a1d0-990fe1f68f48
Keli Devi,AFSM-DUMMY-010,2025-05-30,Present,0,Generated default Present: no absent/halfday mark,72462acb-8e7e-576a-a608-024c3bcb3a3e
Keli Devi,AFSM-DUMMY-010,2025-05-31,Present,0,Generated default Present: no absent/halfday mark,d6492250-c9ee-5d1f-ae4d-8ff80fcd7a08
Keli Devi,AFSM-DUMMY-010,2025-06-01,Present,0,Generated default Present: no absent/halfday mark,355faffb-b222-55d5-9ee9-0147208fae56
Keli Devi,AFSM-DUMMY-010,2025-06-02,Present,0,Generated default Present: no absent/halfday mark,f0325e33-e3df-5534-8675-69e13d56679e
Keli Devi,AFSM-DUMMY-010,2025-06-03,Absent,1,Excel import: Absent,bc38955a-2a41-5dab-b685-85432868a011
Keli Devi,AFSM-DUMMY-010,2025-06-04,Absent,1,Excel import: Absent,23ea827f-ae4e-5517-a26f-ae9f32f7e4fb
Keli Devi,AFSM-DUMMY-010,2025-06-05,Present,0,Generated default Present: no absent/halfday mark,2dbca1c5-615d-5f1e-8e5f-4acb6afa110b
Keli Devi,AFSM-DUMMY-010,2025-06-06,Present,0,Generated default Present: no absent/halfday mark,1b8a2125-9511-5653-a0a4-2309acef89e1
Keli Devi,AFSM-DUMMY-010,2025-06-07,Present,0,Generated default Present: no absent/halfday mark,3d544cff-1bf5-5c22-a0c6-95f7b39e07bf
Keli Devi,AFSM-DUMMY-010,2025-06-08,Present,0,Generated default Present: no absent/halfday mark,1df862d6-9f51-5ee5-b2ad-3a1fa0847a9d
Keli Devi,AFSM-DUMMY-010,2025-06-09,Present,0,Generated default Present: no absent/halfday mark,f5eaff56-c164-5053-bd56-ce05a335ae48
Keli Devi,AFSM-DUMMY-010,2025-06-10,Present,0,Generated default Present: no absent/halfday mark,6d21a20f-d7fe-5166-ab5e-65e498c339a5
Keli Devi,AFSM-DUMMY-010,2025-06-11,Present,0,Generated default Present: no absent/halfday mark,c2b33083-196b-5ad4-acaa-56bf42e953ea
Keli Devi,AFSM-DUMMY-010,2025-06-12,Present,0,Generated default Present: no absent/halfday mark,52ae4ad8-c86a-5ca1-868b-065fff7dce96
Keli Devi,AFSM-DUMMY-010,2025-06-13,Present,0,Generated default Present: no absent/halfday mark,d7c51b1a-bcad-5bf6-aaae-ecd39b7bc63e
Keli Devi,AFSM-DUMMY-010,2025-06-14,Present,0,Generated default Present: no absent/halfday mark,c8f98afc-938a-55c5-b3d5-5dd86c1e7838
Keli Devi,AFSM-DUMMY-010,2025-06-15,Present,0,Generated default Present: no absent/halfday mark,6270382e-8ea5-518e-b853-91f457ae263b
Keli Devi,AFSM-DUMMY-010,2025-06-16,Present,0,Generated default Present: no absent/halfday mark,2b02c451-81b5-5280-a8c7-258704b785a3
Keli Devi,AFSM-DUMMY-010,2025-06-17,Present,0,Generated default Present: no absent/halfday mark,90986161-1d4d-55fb-a2e6-1d9df58838fe
Keli Devi,AFSM-DUMMY-010,2025-06-18,Present,0,Generated default Present: no absent/halfday mark,11b663dd-e4c0-5e5e-a805-95aa5ee897a3
Keli Devi,AFSM-DUMMY-010,2025-06-19,HalfDay,2,Excel import: HalfDay,9dbd8995-144c-5dda-a489-9a39a454b15d
Keli Devi,AFSM-DUMMY-010,2025-06-20,Present,0,Generated default Present: no absent/halfday mark,34606157-d1fb-5dd3-ab44-64cc00fd13a4
Keli Devi,AFSM-DUMMY-010,2025-06-21,Present,0,Generated default Present: no absent/halfday mark,bc782443-cc84-55de-864f-c20778aaa25e
Keli Devi,AFSM-DUMMY-010,2025-06-22,Present,0,Generated default Present: no absent/halfday mark,49bf05ff-8b8f-59ad-856e-45aeb85e285d
Keli Devi,AFSM-DUMMY-010,2025-06-23,Present,0,Generated default Present: no absent/halfday mark,666be2bc-0b68-5121-8fce-1c7c43eb6f5a
Keli Devi,AFSM-DUMMY-010,2025-06-24,Absent,1,Excel import: Absent,0c59fdb3-3dfd-5466-b10f-78a8b8a526fa
Keli Devi,AFSM-DUMMY-010,2025-06-25,Present,0,Generated default Present: no absent/halfday mark,a6d84a1d-71ff-5c2b-8006-496e69a99a82
Keli Devi,AFSM-DUMMY-010,2025-06-26,Present,0,Generated default Present: no absent/halfday mark,f25961de-24d1-56ae-8327-f9807057c796
Keli Devi,AFSM-DUMMY-010,2025-06-27,Present,0,Generated default Present: no absent/halfday mark,793df4d0-66e6-5360-a2db-b5b703eb6fb4
Keli Devi,AFSM-DUMMY-010,2025-06-28,Present,0,Generated default Present: no absent/halfday mark,f983389a-59b4-571a-a26c-12e79bb74f16
Keli Devi,AFSM-DUMMY-010,2025-06-29,Present,0,Generated default Present: no absent/halfday mark,38e46070-2d3a-55b3-8501-ab95b7413a66
Keli Devi,AFSM-DUMMY-010,2025-06-30,Present,0,Generated default Present: no absent/halfday mark,4a117522-1a34-5309-82f9-93f0b28de6cb
Keli Devi,AFSM-DUMMY-010,2025-07-01,Present,0,Generated default Present: no absent/halfday mark,edfe1d1b-c91d-5fc1-9d77-61d83b43271a
Keli Devi,AFSM-DUMMY-010,2025-07-02,Present,0,Generated default Present: no absent/halfday mark,c2f77f72-84dc-5392-8e0b-f030513bce57
Keli Devi,AFSM-DUMMY-010,2025-07-03,Present,0,Generated default Present: no absent/halfday mark,d21fe2b2-f840-5705-8fae-87e6c4b52b68
Keli Devi,AFSM-DUMMY-010,2025-07-04,Present,0,Generated default Present: no absent/halfday mark,3ee3d20f-f282-5cd6-be74-fe1772dd646e
Keli Devi,AFSM-DUMMY-010,2025-07-05,Present,0,Generated default Present: no absent/halfday mark,a9a7d720-1a51-58aa-86a6-1c778bdb6070
Keli Devi,AFSM-DUMMY-010,2025-07-06,Present,0,Generated default Present: no absent/halfday mark,1c449cca-01a9-5b33-b7ee-64d4e584e1c5
Keli Devi,AFSM-DUMMY-010,2025-07-07,Present,0,Generated default Present: no absent/halfday mark,b6374693-caaf-5cfd-8491-0bbe34c4d515
Keli Devi,AFSM-DUMMY-010,2025-07-08,Present,0,Generated default Present: no absent/halfday mark,11fb2824-b85a-511f-b0b3-e9505f997b05
Keli Devi,AFSM-DUMMY-010,2025-07-09,Present,0,Generated default Present: no absent/halfday mark,bef201c6-86d4-5988-9f75-25c12980f6aa
Keli Devi,AFSM-DUMMY-010,2025-07-10,Present,0,Generated default Present: no absent/halfday mark,a391fc36-a2d8-572d-8f93-bc7dfbf9e0e4
Keli Devi,AFSM-DUMMY-010,2025-07-11,Present,0,Generated default Present: no absent/halfday mark,5094cd73-8636-5083-a66b-f871b978a728
Keli Devi,AFSM-DUMMY-010,2025-07-12,Present,0,Generated default Present: no absent/halfday mark,cf405dea-e42d-52f6-8910-5b40ceed860d
Keli Devi,AFSM-DUMMY-010,2025-07-13,Present,0,Generated default Present: no absent/halfday mark,02cd47bf-6588-5f0f-94d8-20cdca2fb345
Keli Devi,AFSM-DUMMY-010,2025-07-14,Present,0,Generated default Present: no absent/halfday mark,e9996752-3866-50e3-ae20-1c35653a4c00
Keli Devi,AFSM-DUMMY-010,2025-07-15,Present,0,Generated default Present: no absent/halfday mark,108e812f-b4aa-562a-9d6f-a77bfb806240
Keli Devi,AFSM-DUMMY-010,2025-07-16,Present,0,Generated default Present: no absent/halfday mark,afa23050-1d0c-5350-b922-03f8d7771283
Keli Devi,AFSM-DUMMY-010,2025-07-17,Present,0,Generated default Present: no absent/halfday mark,09c2ec01-b2d7-5686-ba38-70cd1b95a96b
Keli Devi,AFSM-DUMMY-010,2025-07-18,Present,0,Generated default Present: no absent/halfday mark,60d5d523-6a9c-5f62-ba7b-e141521f2146
Keli Devi,AFSM-DUMMY-010,2025-07-19,Present,0,Generated default Present: no absent/halfday mark,5843d1fe-e2a5-5d06-808c-326b82db2a67
Keli Devi,AFSM-DUMMY-010,2025-07-20,Present,0,Generated default Present: no absent/halfday mark,66e8b85d-8a7b-5a2e-ac0d-8854f9dcd8a7
Keli Devi,AFSM-DUMMY-010,2025-07-21,Present,0,Generated default Present: no absent/halfday mark,a0ffd14d-f195-53bf-a16a-51c1c6bb1b14
